"","dispersal","sig_niche","alpha","n_sp","rep"
"6778",2.15443469003188e-05,0.215443469003188,"patch_dynamics",10,15
"6779",2.15443469003188e-05,0.464158883361278,"0.5",49,15
"6780",2.15443469003188e-05,0.464158883361278,"1.5",39,15
"6781",2.15443469003188e-05,0.464158883361278,"equal",43,15
"6782",2.15443469003188e-05,0.464158883361278,"patch_dynamics",15,15
"6783",2.15443469003188e-05,1,"0.5",48,15
"6784",2.15443469003188e-05,1,"1.5",47,15
"6785",2.15443469003188e-05,1,"equal",40,15
"6786",2.15443469003188e-05,1,"patch_dynamics",6,15
"6787",2.15443469003188e-05,2.15443469003188,"0.5",49,15
"6788",2.15443469003188e-05,2.15443469003188,"1.5",44,15
"6789",2.15443469003188e-05,2.15443469003188,"equal",44,15
"6790",2.15443469003188e-05,2.15443469003188,"patch_dynamics",5,15
"6791",2.15443469003188e-05,4.64158883361278,"0.5",47,15
"6792",2.15443469003188e-05,4.64158883361278,"1.5",43,15
"6793",2.15443469003188e-05,4.64158883361278,"equal",46,15
"6794",2.15443469003188e-05,4.64158883361278,"patch_dynamics",5,15
"6795",2.15443469003188e-05,10,"0.5",45,15
"6796",2.15443469003188e-05,10,"1.5",48,15
"6797",2.15443469003188e-05,10,"equal",42,15
"6798",2.15443469003188e-05,10,"patch_dynamics",5,15
"6799",4.64158883361278e-05,0.0464158883361278,"0.5",1,15
"6800",4.64158883361278e-05,0.0464158883361278,"1.5",1,15
"6801",4.64158883361278e-05,0.0464158883361278,"equal",1,15
"6802",4.64158883361278e-05,0.0464158883361278,"patch_dynamics",1,15
"6803",4.64158883361278e-05,0.1,"0.5",13,15
"6804",4.64158883361278e-05,0.1,"1.5",8,15
"6805",4.64158883361278e-05,0.1,"equal",10,15
"6806",4.64158883361278e-05,0.1,"patch_dynamics",3,15
"6807",4.64158883361278e-05,0.215443469003188,"0.5",40,15
"6808",4.64158883361278e-05,0.215443469003188,"1.5",32,15
"6809",4.64158883361278e-05,0.215443469003188,"equal",31,15
"6810",4.64158883361278e-05,0.215443469003188,"patch_dynamics",9,15
"6811",4.64158883361278e-05,0.464158883361278,"0.5",48,15
"6812",4.64158883361278e-05,0.464158883361278,"1.5",37,15
"6813",4.64158883361278e-05,0.464158883361278,"equal",40,15
"6814",4.64158883361278e-05,0.464158883361278,"patch_dynamics",10,15
"6815",4.64158883361278e-05,1,"0.5",48,15
"6816",4.64158883361278e-05,1,"1.5",42,15
"6817",4.64158883361278e-05,1,"equal",40,15
"6818",4.64158883361278e-05,1,"patch_dynamics",10,15
"6819",4.64158883361278e-05,2.15443469003188,"0.5",47,15
"6820",4.64158883361278e-05,2.15443469003188,"1.5",41,15
"6821",4.64158883361278e-05,2.15443469003188,"equal",42,15
"6822",4.64158883361278e-05,2.15443469003188,"patch_dynamics",4,15
"6823",4.64158883361278e-05,4.64158883361278,"0.5",48,15
"6824",4.64158883361278e-05,4.64158883361278,"1.5",46,15
"6825",4.64158883361278e-05,4.64158883361278,"equal",44,15
"6826",4.64158883361278e-05,4.64158883361278,"patch_dynamics",6,15
"6827",4.64158883361278e-05,10,"0.5",48,15
"6828",4.64158883361278e-05,10,"1.5",45,15
"6829",4.64158883361278e-05,10,"equal",42,15
"6830",4.64158883361278e-05,10,"patch_dynamics",2,15
"6831",9.99999999999999e-05,0.0464158883361278,"0.5",4,15
"6832",9.99999999999999e-05,0.0464158883361278,"1.5",1,15
"6833",9.99999999999999e-05,0.0464158883361278,"equal",1,15
"6834",9.99999999999999e-05,0.1,"0.5",17,15
"6835",9.99999999999999e-05,0.1,"1.5",8,15
"6836",9.99999999999999e-05,0.1,"equal",10,15
"6837",9.99999999999999e-05,0.1,"patch_dynamics",5,15
"6838",9.99999999999999e-05,0.215443469003188,"0.5",38,15
"6839",9.99999999999999e-05,0.215443469003188,"1.5",28,15
"6840",9.99999999999999e-05,0.215443469003188,"equal",25,15
"6841",9.99999999999999e-05,0.215443469003188,"patch_dynamics",13,15
"6842",9.99999999999999e-05,0.464158883361278,"0.5",45,15
"6843",9.99999999999999e-05,0.464158883361278,"1.5",38,15
"6844",9.99999999999999e-05,0.464158883361278,"equal",38,15
"6845",9.99999999999999e-05,0.464158883361278,"patch_dynamics",12,15
"6846",9.99999999999999e-05,1,"0.5",45,15
"6847",9.99999999999999e-05,1,"1.5",37,15
"6848",9.99999999999999e-05,1,"equal",38,15
"6849",9.99999999999999e-05,1,"patch_dynamics",11,15
"6850",9.99999999999999e-05,2.15443469003188,"0.5",46,15
"6851",9.99999999999999e-05,2.15443469003188,"1.5",43,15
"6852",9.99999999999999e-05,2.15443469003188,"equal",43,15
"6853",9.99999999999999e-05,2.15443469003188,"patch_dynamics",7,15
"6854",9.99999999999999e-05,4.64158883361278,"0.5",47,15
"6855",9.99999999999999e-05,4.64158883361278,"1.5",43,15
"6856",9.99999999999999e-05,4.64158883361278,"equal",41,15
"6857",9.99999999999999e-05,4.64158883361278,"patch_dynamics",8,15
"6858",9.99999999999999e-05,10,"0.5",48,15
"6859",9.99999999999999e-05,10,"1.5",43,15
"6860",9.99999999999999e-05,10,"equal",40,15
"6861",9.99999999999999e-05,10,"patch_dynamics",4,15
"6862",0.000215443469003188,0.0464158883361278,"0.5",2,15
"6863",0.000215443469003188,0.0464158883361278,"1.5",1,15
"6864",0.000215443469003188,0.0464158883361278,"equal",2,15
"6865",0.000215443469003188,0.0464158883361278,"patch_dynamics",1,15
"6866",0.000215443469003188,0.1,"0.5",14,15
"6867",0.000215443469003188,0.1,"1.5",11,15
"6868",0.000215443469003188,0.1,"equal",9,15
"6869",0.000215443469003188,0.1,"patch_dynamics",3,15
"6870",0.000215443469003188,0.215443469003188,"0.5",30,15
"6871",0.000215443469003188,0.215443469003188,"1.5",27,15
"6872",0.000215443469003188,0.215443469003188,"equal",22,15
"6873",0.000215443469003188,0.215443469003188,"patch_dynamics",16,15
"6874",0.000215443469003188,0.464158883361278,"0.5",38,15
"6875",0.000215443469003188,0.464158883361278,"1.5",30,15
"6876",0.000215443469003188,0.464158883361278,"equal",35,15
"6877",0.000215443469003188,0.464158883361278,"patch_dynamics",15,15
"6878",0.000215443469003188,1,"0.5",44,15
"6879",0.000215443469003188,1,"1.5",33,15
"6880",0.000215443469003188,1,"equal",40,15
"6881",0.000215443469003188,1,"patch_dynamics",13,15
"6882",0.000215443469003188,2.15443469003188,"0.5",41,15
"6883",0.000215443469003188,2.15443469003188,"1.5",35,15
"6884",0.000215443469003188,2.15443469003188,"equal",36,15
"6885",0.000215443469003188,2.15443469003188,"patch_dynamics",4,15
"6886",0.000215443469003188,4.64158883361278,"0.5",42,15
"6887",0.000215443469003188,4.64158883361278,"1.5",36,15
"6888",0.000215443469003188,4.64158883361278,"equal",41,15
"6889",0.000215443469003188,4.64158883361278,"patch_dynamics",9,15
"6890",0.000215443469003188,10,"0.5",43,15
"6891",0.000215443469003188,10,"1.5",37,15
"6892",0.000215443469003188,10,"equal",42,15
"6893",0.000215443469003188,10,"patch_dynamics",3,15
"6894",0.000464158883361278,0.0464158883361278,"0.5",1,15
"6895",0.000464158883361278,0.0464158883361278,"1.5",1,15
"6896",0.000464158883361278,0.0464158883361278,"equal",1,15
"6897",0.000464158883361278,0.0464158883361278,"patch_dynamics",1,15
"6898",0.000464158883361278,0.1,"0.5",13,15
"6899",0.000464158883361278,0.1,"1.5",8,15
"6900",0.000464158883361278,0.1,"equal",10,15
"6901",0.000464158883361278,0.1,"patch_dynamics",4,15
"6902",0.000464158883361278,0.215443469003188,"0.5",33,15
"6903",0.000464158883361278,0.215443469003188,"1.5",17,15
"6904",0.000464158883361278,0.215443469003188,"equal",20,15
"6905",0.000464158883361278,0.215443469003188,"patch_dynamics",12,15
"6906",0.000464158883361278,0.464158883361278,"0.5",36,15
"6907",0.000464158883361278,0.464158883361278,"1.5",29,15
"6908",0.000464158883361278,0.464158883361278,"equal",26,15
"6909",0.000464158883361278,0.464158883361278,"patch_dynamics",11,15
"6910",0.000464158883361278,1,"0.5",36,15
"6911",0.000464158883361278,1,"1.5",27,15
"6912",0.000464158883361278,1,"equal",34,15
"6913",0.000464158883361278,1,"patch_dynamics",11,15
"6914",0.000464158883361278,2.15443469003188,"0.5",36,15
"6915",0.000464158883361278,2.15443469003188,"1.5",29,15
"6916",0.000464158883361278,2.15443469003188,"equal",36,15
"6917",0.000464158883361278,2.15443469003188,"patch_dynamics",6,15
"6918",0.000464158883361278,4.64158883361278,"0.5",35,15
"6919",0.000464158883361278,4.64158883361278,"1.5",28,15
"6920",0.000464158883361278,4.64158883361278,"equal",39,15
"6921",0.000464158883361278,4.64158883361278,"patch_dynamics",4,15
"6922",0.000464158883361278,10,"0.5",37,15
"6923",0.000464158883361278,10,"1.5",32,15
"6924",0.000464158883361278,10,"equal",35,15
"6925",0.000464158883361278,10,"patch_dynamics",4,15
"6926",0.001,0.0464158883361278,"0.5",4,15
"6927",0.001,0.0464158883361278,"1.5",3,15
"6928",0.001,0.0464158883361278,"equal",2,15
"6929",0.001,0.0464158883361278,"patch_dynamics",2,15
"6930",0.001,0.1,"0.5",19,15
"6931",0.001,0.1,"1.5",10,15
"6932",0.001,0.1,"equal",10,15
"6933",0.001,0.1,"patch_dynamics",8,15
"6934",0.001,0.215443469003188,"0.5",32,15
"6935",0.001,0.215443469003188,"1.5",19,15
"6936",0.001,0.215443469003188,"equal",19,15
"6937",0.001,0.215443469003188,"patch_dynamics",11,15
"6938",0.001,0.464158883361278,"0.5",29,15
"6939",0.001,0.464158883361278,"1.5",28,15
"6940",0.001,0.464158883361278,"equal",22,15
"6941",0.001,0.464158883361278,"patch_dynamics",13,15
"6942",0.001,1,"0.5",31,15
"6943",0.001,1,"1.5",27,15
"6944",0.001,1,"equal",33,15
"6945",0.001,1,"patch_dynamics",6,15
"6946",0.001,2.15443469003188,"0.5",30,15
"6947",0.001,2.15443469003188,"1.5",29,15
"6948",0.001,2.15443469003188,"equal",34,15
"6949",0.001,2.15443469003188,"patch_dynamics",5,15
"6950",0.001,4.64158883361278,"0.5",24,15
"6951",0.001,4.64158883361278,"1.5",26,15
"6952",0.001,4.64158883361278,"equal",33,15
"6953",0.001,4.64158883361278,"patch_dynamics",4,15
"6954",0.001,10,"0.5",29,15
"6955",0.001,10,"1.5",23,15
"6956",0.001,10,"equal",35,15
"6957",0.001,10,"patch_dynamics",3,15
"6958",0.00215443469003188,0.0215443469003188,"0.5",1,15
"6959",0.00215443469003188,0.0464158883361278,"0.5",4,15
"6960",0.00215443469003188,0.0464158883361278,"1.5",3,15
"6961",0.00215443469003188,0.0464158883361278,"equal",4,15
"6962",0.00215443469003188,0.0464158883361278,"patch_dynamics",2,15
"6963",0.00215443469003188,0.1,"0.5",23,15
"6964",0.00215443469003188,0.1,"1.5",11,15
"6965",0.00215443469003188,0.1,"equal",10,15
"6966",0.00215443469003188,0.1,"patch_dynamics",10,15
"6967",0.00215443469003188,0.215443469003188,"0.5",27,15
"6968",0.00215443469003188,0.215443469003188,"1.5",15,15
"6969",0.00215443469003188,0.215443469003188,"equal",16,15
"6970",0.00215443469003188,0.215443469003188,"patch_dynamics",11,15
"6971",0.00215443469003188,0.464158883361278,"0.5",27,15
"6972",0.00215443469003188,0.464158883361278,"1.5",17,15
"6973",0.00215443469003188,0.464158883361278,"equal",17,15
"6974",0.00215443469003188,0.464158883361278,"patch_dynamics",12,15
"6975",0.00215443469003188,1,"0.5",30,15
"6976",0.00215443469003188,1,"1.5",14,15
"6977",0.00215443469003188,1,"equal",27,15
"6978",0.00215443469003188,1,"patch_dynamics",8,15
"6979",0.00215443469003188,2.15443469003188,"0.5",27,15
"6980",0.00215443469003188,2.15443469003188,"1.5",21,15
"6981",0.00215443469003188,2.15443469003188,"equal",28,15
"6982",0.00215443469003188,2.15443469003188,"patch_dynamics",6,15
"6983",0.00215443469003188,4.64158883361278,"0.5",23,15
"6984",0.00215443469003188,4.64158883361278,"1.5",19,15
"6985",0.00215443469003188,4.64158883361278,"equal",33,15
"6986",0.00215443469003188,4.64158883361278,"patch_dynamics",3,15
"6987",0.00215443469003188,10,"0.5",25,15
"6988",0.00215443469003188,10,"1.5",19,15
"6989",0.00215443469003188,10,"equal",29,15
"6990",0.00215443469003188,10,"patch_dynamics",5,15
"6991",0.00464158883361278,0.0215443469003188,"0.5",1,15
"6992",0.00464158883361278,0.0215443469003188,"1.5",1,15
"6993",0.00464158883361278,0.0215443469003188,"patch_dynamics",1,15
"6994",0.00464158883361278,0.0464158883361278,"0.5",10,15
"6995",0.00464158883361278,0.0464158883361278,"1.5",5,15
"6996",0.00464158883361278,0.0464158883361278,"equal",5,15
"6997",0.00464158883361278,0.0464158883361278,"patch_dynamics",6,15
"6998",0.00464158883361278,0.1,"0.5",29,15
"6999",0.00464158883361278,0.1,"1.5",11,15
"7000",0.00464158883361278,0.1,"equal",12,15
"7001",0.00464158883361278,0.1,"patch_dynamics",9,15
"7002",0.00464158883361278,0.215443469003188,"0.5",29,15
"7003",0.00464158883361278,0.215443469003188,"1.5",12,15
"7004",0.00464158883361278,0.215443469003188,"equal",11,15
"7005",0.00464158883361278,0.215443469003188,"patch_dynamics",10,15
"7006",0.00464158883361278,0.464158883361278,"0.5",27,15
"7007",0.00464158883361278,0.464158883361278,"1.5",11,15
"7008",0.00464158883361278,0.464158883361278,"equal",20,15
"7009",0.00464158883361278,0.464158883361278,"patch_dynamics",10,15
"7010",0.00464158883361278,1,"0.5",28,15
"7011",0.00464158883361278,1,"1.5",14,15
"7012",0.00464158883361278,1,"equal",21,15
"7013",0.00464158883361278,1,"patch_dynamics",8,15
"7014",0.00464158883361278,2.15443469003188,"0.5",24,15
"7015",0.00464158883361278,2.15443469003188,"1.5",15,15
"7016",0.00464158883361278,2.15443469003188,"equal",24,15
"7017",0.00464158883361278,2.15443469003188,"patch_dynamics",1,15
"7018",0.00464158883361278,4.64158883361278,"0.5",27,15
"7019",0.00464158883361278,4.64158883361278,"1.5",9,15
"7020",0.00464158883361278,4.64158883361278,"equal",21,15
"7021",0.00464158883361278,4.64158883361278,"patch_dynamics",2,15
"7022",0.00464158883361278,10,"0.5",23,15
"7023",0.00464158883361278,10,"1.5",13,15
"7024",0.00464158883361278,10,"equal",22,15
"7025",0.00464158883361278,10,"patch_dynamics",5,15
"7026",0.01,0.0215443469003188,"0.5",2,15
"7027",0.01,0.0215443469003188,"1.5",1,15
"7028",0.01,0.0215443469003188,"equal",2,15
"7029",0.01,0.0215443469003188,"patch_dynamics",1,15
"7030",0.01,0.0464158883361278,"0.5",18,15
"7031",0.01,0.0464158883361278,"1.5",7,15
"7032",0.01,0.0464158883361278,"equal",6,15
"7033",0.01,0.0464158883361278,"patch_dynamics",7,15
"7034",0.01,0.1,"0.5",32,15
"7035",0.01,0.1,"1.5",12,15
"7036",0.01,0.1,"equal",10,15
"7037",0.01,0.1,"patch_dynamics",13,15
"7038",0.01,0.215443469003188,"0.5",32,15
"7039",0.01,0.215443469003188,"1.5",12,15
"7040",0.01,0.215443469003188,"equal",13,15
"7041",0.01,0.215443469003188,"patch_dynamics",7,15
"7042",0.01,0.464158883361278,"0.5",28,15
"7043",0.01,0.464158883361278,"1.5",11,15
"7044",0.01,0.464158883361278,"equal",17,15
"7045",0.01,0.464158883361278,"patch_dynamics",10,15
"7046",0.01,1,"0.5",28,15
"7047",0.01,1,"1.5",13,15
"7048",0.01,1,"equal",22,15
"7049",0.01,1,"patch_dynamics",5,15
"7050",0.01,2.15443469003188,"0.5",22,15
"7051",0.01,2.15443469003188,"1.5",7,15
"7052",0.01,2.15443469003188,"equal",13,15
"7053",0.01,2.15443469003188,"patch_dynamics",4,15
"7054",0.01,4.64158883361278,"0.5",25,15
"7055",0.01,4.64158883361278,"1.5",7,15
"7056",0.01,4.64158883361278,"equal",15,15
"7057",0.01,4.64158883361278,"patch_dynamics",2,15
"7058",0.01,10,"0.5",25,15
"7059",0.01,10,"1.5",3,15
"7060",0.01,10,"equal",21,15
"7061",0.01,10,"patch_dynamics",1,15
"7062",0.0215443469003188,0.01,"1.5",1,15
"7063",0.0215443469003188,0.0215443469003188,"0.5",4,15
"7064",0.0215443469003188,0.0215443469003188,"1.5",2,15
"7065",0.0215443469003188,0.0215443469003188,"equal",3,15
"7066",0.0215443469003188,0.0215443469003188,"patch_dynamics",2,15
"7067",0.0215443469003188,0.0464158883361278,"0.5",23,15
"7068",0.0215443469003188,0.0464158883361278,"1.5",12,15
"7069",0.0215443469003188,0.0464158883361278,"equal",8,15
"7070",0.0215443469003188,0.0464158883361278,"patch_dynamics",12,15
"7071",0.0215443469003188,0.1,"0.5",35,15
"7072",0.0215443469003188,0.1,"1.5",12,15
"7073",0.0215443469003188,0.1,"equal",9,15
"7074",0.0215443469003188,0.1,"patch_dynamics",13,15
"7075",0.0215443469003188,0.215443469003188,"0.5",33,15
"7076",0.0215443469003188,0.215443469003188,"1.5",13,15
"7077",0.0215443469003188,0.215443469003188,"equal",11,15
"7078",0.0215443469003188,0.215443469003188,"patch_dynamics",8,15
"7079",0.0215443469003188,0.464158883361278,"0.5",30,15
"7080",0.0215443469003188,0.464158883361278,"1.5",15,15
"7081",0.0215443469003188,0.464158883361278,"equal",12,15
"7082",0.0215443469003188,0.464158883361278,"patch_dynamics",10,15
"7083",0.0215443469003188,1,"0.5",28,15
"7084",0.0215443469003188,1,"1.5",4,15
"7085",0.0215443469003188,1,"equal",15,15
"7086",0.0215443469003188,1,"patch_dynamics",9,15
"7087",0.0215443469003188,2.15443469003188,"0.5",20,15
"7088",0.0215443469003188,2.15443469003188,"1.5",7,15
"7089",0.0215443469003188,2.15443469003188,"equal",17,15
"7090",0.0215443469003188,2.15443469003188,"patch_dynamics",4,15
"7091",0.0215443469003188,4.64158883361278,"0.5",21,15
"7092",0.0215443469003188,4.64158883361278,"1.5",3,15
"7093",0.0215443469003188,4.64158883361278,"equal",16,15
"7094",0.0215443469003188,4.64158883361278,"patch_dynamics",4,15
"7095",0.0215443469003188,10,"0.5",21,15
"7096",0.0215443469003188,10,"1.5",7,15
"7097",0.0215443469003188,10,"equal",18,15
"7098",0.0215443469003188,10,"patch_dynamics",3,15
"7099",0.0464158883361278,0.01,"1.5",1,15
"7100",0.0464158883361278,0.01,"equal",1,15
"7101",0.0464158883361278,0.01,"patch_dynamics",1,15
"7102",0.0464158883361278,0.0215443469003188,"0.5",6,15
"7103",0.0464158883361278,0.0215443469003188,"1.5",4,15
"7104",0.0464158883361278,0.0215443469003188,"equal",5,15
"7105",0.0464158883361278,0.0215443469003188,"patch_dynamics",2,15
"7106",0.0464158883361278,0.0464158883361278,"0.5",27,15
"7107",0.0464158883361278,0.0464158883361278,"1.5",11,15
"7108",0.0464158883361278,0.0464158883361278,"equal",10,15
"7109",0.0464158883361278,0.0464158883361278,"patch_dynamics",10,15
"7110",0.0464158883361278,0.1,"0.5",37,15
"7111",0.0464158883361278,0.1,"1.5",15,15
"7112",0.0464158883361278,0.1,"equal",10,15
"7113",0.0464158883361278,0.1,"patch_dynamics",11,15
"7114",0.0464158883361278,0.215443469003188,"0.5",34,15
"7115",0.0464158883361278,0.215443469003188,"1.5",14,15
"7116",0.0464158883361278,0.215443469003188,"equal",10,15
"7117",0.0464158883361278,0.215443469003188,"patch_dynamics",6,15
"7118",0.0464158883361278,0.464158883361278,"0.5",31,15
"7119",0.0464158883361278,0.464158883361278,"1.5",11,15
"7120",0.0464158883361278,0.464158883361278,"equal",13,15
"7121",0.0464158883361278,0.464158883361278,"patch_dynamics",3,15
"7122",0.0464158883361278,1,"0.5",31,15
"7123",0.0464158883361278,1,"1.5",7,15
"7124",0.0464158883361278,1,"equal",14,15
"7125",0.0464158883361278,1,"patch_dynamics",5,15
"7126",0.0464158883361278,2.15443469003188,"0.5",16,15
"7127",0.0464158883361278,2.15443469003188,"1.5",4,15
"7128",0.0464158883361278,2.15443469003188,"equal",17,15
"7129",0.0464158883361278,2.15443469003188,"patch_dynamics",2,15
"7130",0.0464158883361278,4.64158883361278,"0.5",23,15
"7131",0.0464158883361278,4.64158883361278,"1.5",4,15
"7132",0.0464158883361278,4.64158883361278,"equal",15,15
"7133",0.0464158883361278,4.64158883361278,"patch_dynamics",2,15
"7134",0.0464158883361278,10,"0.5",15,15
"7135",0.0464158883361278,10,"1.5",4,15
"7136",0.0464158883361278,10,"equal",16,15
"7137",0.0464158883361278,10,"patch_dynamics",6,15
"7138",0.1,0.01,"0.5",1,15
"7139",0.1,0.01,"equal",1,15
"7140",0.1,0.0215443469003188,"0.5",12,15
"7141",0.1,0.0215443469003188,"1.5",8,15
"7142",0.1,0.0215443469003188,"equal",7,15
"7143",0.1,0.0215443469003188,"patch_dynamics",6,15
"7144",0.1,0.0464158883361278,"0.5",33,15
"7145",0.1,0.0464158883361278,"1.5",14,15
"7146",0.1,0.0464158883361278,"equal",8,15
"7147",0.1,0.0464158883361278,"patch_dynamics",15,15
"7148",0.1,0.1,"0.5",38,15
"7149",0.1,0.1,"1.5",12,15
"7150",0.1,0.1,"equal",10,15
"7151",0.1,0.1,"patch_dynamics",5,15
"7152",0.1,0.215443469003188,"0.5",33,15
"7153",0.1,0.215443469003188,"1.5",13,15
"7154",0.1,0.215443469003188,"equal",10,15
"7155",0.1,0.215443469003188,"patch_dynamics",4,15
"7156",0.1,0.464158883361278,"0.5",32,15
"7157",0.1,0.464158883361278,"1.5",11,15
"7158",0.1,0.464158883361278,"equal",6,15
"7159",0.1,0.464158883361278,"patch_dynamics",3,15
"7160",0.1,1,"0.5",31,15
"7161",0.1,1,"1.5",2,15
"7162",0.1,1,"equal",16,15
"7163",0.1,1,"patch_dynamics",6,15
"7164",0.1,2.15443469003188,"0.5",27,15
"7165",0.1,2.15443469003188,"1.5",4,15
"7166",0.1,2.15443469003188,"equal",16,15
"7167",0.1,2.15443469003188,"patch_dynamics",5,15
"7168",0.1,4.64158883361278,"0.5",25,15
"7169",0.1,4.64158883361278,"1.5",5,15
"7170",0.1,4.64158883361278,"equal",18,15
"7171",0.1,4.64158883361278,"patch_dynamics",3,15
"7172",0.1,10,"0.5",23,15
"7173",0.1,10,"1.5",5,15
"7174",0.1,10,"equal",13,15
